course_id,course_gpa,valid_sections,total_graded,title,description,department,difficulty_score,difficulty_tier
CSE145,3.863013698630137,3.0,73.0,Embedded Software,"Principles of embedded computing systems: embedded systems architecture, hardware/software components, system software and interfacing, real-time operating systems, hardware/software co-development, and communication issues. Examples of embedded computing in real-world application domains. Simple programming using an embedded systems development environment.",CSE,1.586787678992292,easy
CSE135B,3.0714285714285716,4.0,140.0,Digital Signal Processing Design and Laboratory,"Design and implementation of algorithms on a DSP processor and using computer simulation. Applications in signal and image processing, communications, radar, etc.",CSE,5.040136655829361,hard
ENGR7A,3.885792349726776,23.0,3660.0,Introduction to Engineering I,Introduction to engineering disciplines and the design process. Students enrolled in the online lecture also attend a three-hour lab on campus. Materials Fee,ENGR,1.487414119844715,easy
EECS160LA,3.2059765208110993,37.0,937.0,Control Systems I Laboratory,Laboratory accompanying EECS 160A. Materials Fee,EECS,4.453161222146959,medium
LPS60,3.638181818181818,27.0,1100.0,The Making of Modern Science,"Surveys the history of science and mathematics since the Scientific Revolution, examining central developments both chronologically and thematically, as well as investigating their significance for contemporary philosophical debates about the role and status of current scientific theories.",LPS,2.567633475137286,medium
PSCI103H,3.4107142857142856,25.0,4928.0,Health Psychology,"Theory and research are considered as they contribute to an understanding of the role of psychological processes in health and illness. The distinction between prevention and treatment of illness is established, and a variety of psychosocial interventions are elaborated.",PSCI,3.5599774991936957,medium
AFAM113,3.934579439252337,4.0,107.0,African American Cinema and Media,"Explores the diversity of Black creative production and the historical, social, and economic forces that shaped their emergence. May include Black film, hip-hop culture, fine art, photography, and others.",AFAM,1.274576814157118,easy
PSYCH112M,3.109807208717519,20.0,1193.0,Research Methods in Psychology,"Research methods in psychology for majors who wish to fulfill this requirement separately from upper-division writing. Covers both experimental and descriptive research methods, analysis of results, and reading the psychological literature. Research experience is provided in laboratory sections.",PSYCH,4.872706996959028,medium
UNISTUH30F,3.9427083333333335,3.0,192.0,Cities: Focal Point for Sustainability Problems and Solutions II,"Explores the nature of cities, focusing on the challenges facing cities today, their possible solutions, and the technical and social constraints on those solutions.",UNI STU,1.2391139092934722,easy
ART152A,3.812260536398467,16.0,261.0,Advanced Studio Topics: Photography,"Focused investigation of a range of issues in photographic practice, with an emphasis on developing individual student projects, refining critical thinking, and conceptual framing. Technical topics covered as required. Readings, lectures, critiques, labs. Materials Fee",ART,1.8082021230503762,easy
ART1A,3.530689842476914,12.0,1841.0,"Art in Context: History, Theory, and Practice","First in a three-quarter foundation sequence introducing students to a broad range of contemporary art, media, and practices in relation to their 20th-century cultural and historical antecedents. ART 1A deals specifically with contemporary painting and photography.",ART,3.0365752118662566,medium
ASIANAM52,3.3425742574257424,14.0,2020.0,Asian American Communities,"Examines the renewal of Asian immigration following World War II. Explores contemporary Asian American populations and communities in the U.S., and the impact of contemporary Asian immigration on the U.S. political economy and social order.",ASIANAM,3.857243439249655,medium
ART190,3.94,6.0,100.0,Senior Project and Critique,"Directed-study critique class in preparation for final project and life after graduation; documentation and portfolio preparation for graduate school. Investigation of exhibition spaces and funding opportunities, participation in artists' communities outside the university, and artists' rights issues.",ART,1.2509292148420559,easy
CSE46,2.724738675958188,10.0,287.0,Data Structure Implementation and Analysis,Focuses on implementation and mathematical analysis of fundamental data structures and algorithms. Covers storage allocation and memory management techniques.,CSE,6.552597103431404,hard
UPPP117,3.764516129032258,4.0,310.0,Environmental Justice,"Engages students to critically analyze and evaluate environmental problems, environmental responses, and planning and policy debates regarding ""environmental justice"" - essentially the race, class, and equity implications of environmental problems and policies.",UPPP,2.016490650287708,easy
EDUC158,3.656370656370656,9.0,259.0,Student Teaching Mathematics and Science in Middle/High School,"Student teaching includes orientation, seminars, preparation, and assumption of secondary school classroom instructional responsibilities in accordance with State credentialing requirements and in conjunction with the public school calendar. Five days/week and a minimum four hours/day over two quarters.",EDUC,2.4882833160819557,medium
UNISTU10,3.863414634146342,9.0,205.0,Introduction to Civic and Community Engagement and Community Research,"Provides a foundation for understanding the role of public scholarship, civic engagement, and social action, and the relationship between service learning and engaged citizenship. Introduces key theoretical and research methodologies on the traditions and innovations of civic and community engagement.",UNI STU,1.5850385679907264,easy
MSE164,2.5246913580246915,5.0,162.0,"X-ray Diffraction, Electron Microscopy, and Microanalysis",Material characterization using X-ray diffraction and scanning electron microscopy (SEM). Topics include X-ray diffraction and analysis; SEM imaging and microanalysis.,MSE,7.4253184027146455,hard
CRM/LAWC177,3.2448979591836733,3.0,49.0,Eyewitness Testimony,"Faulty eyewitness testimony is a major cause of wrongful convictions. Covers the fast-growing topic of eyewitness testimony and memory for real-world events, both how psychologists study eyewitness capacity, and how the legal system has dealt with eyewitness issues.",CRM/LAW,4.28336355318857,medium
ENGR54,2.9724910850738664,41.0,5889.0,Principles of Materials Science and Engineering,"Superconductors to biodegradable polymers. Structure and properties of materials, including metal, ceramics, polymers, semiconductors, composites, traditional materials. Atomic structure, bonding, defects, phase equilibria, mechanical properties, electrical, optical and magnetic properties. Introduction to materials processing and synthesis. Materials Fee",ENGR,5.471758796687059,hard
FLM&MDA115,3.297592997811816,12.0,457.0,Topics in Authorship ,"Theoretical and analytical discussions of visual media authorship, focusing on case studies of directors, producers, scriptwriters, and film, video, and digital artists.",FLM&MDA,4.0534775289599345,medium
EDUC108,3.430631207946171,44.0,3121.0,Adolescent Development and Education,"Explores the physical, cognitive, emotional, and social development of adolescents, with an emphasis on the practical implications of developmental theory and research findings for teachers and other professionals who work with adolescents in middle or high school contexts.",EDUC,3.4730884450064625,medium
FLM&MDA101B,3.3572289156626507,12.0,1660.0,History of Film II: The Studio Era,"The aesthetic, industrial, and socio-historical developments of cinema in the U.S. and internationally from the 1930s through the 1960s. Includes the Hollywood studio system, propaganda films, Italian neorealism, post-war Japanese cinema, and the French New Wave. Materials Fee",FLM&MDA,3.793311403023515,medium
JAPANSE1B,3.151898734177215,58.0,1106.0,Fundamental Japanese,"Students develop listening, speaking, reading, and writing abilities in Japanese for meaningful communication. Content deals with daily life, society, and culture in Japan. Approximately 180 kanji (Chinese characters) are introduced in addition to the hiragana and katakana orthography.",JAPANSE,4.689079587366805,medium
